Customer_care_calls,Customer_rating,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block,Mode_of_Shipment,Product_importance,Gender,Class
3,5,4,2,5177,F,Ship,low,M,1
4,5,4,7,4243,C,Flight,medium,F,1
3,4,10,5,4127,A,Ship,high,M,0
4,2,3,9,5459,A,Ship,low,F,1
4,1,3,4,5449,B,Road,low,M,1
5,1,3,9,5173,D,Ship,low,F,1
6,5,4,9,1113,F,Ship,low,F,0
4,3,3,30,3774,F,Ship,low,M,1
4,3,4,3,1406,D,Ship,low,F,1
3,5,3,6,5642,C,Ship,low,F,0
5,1,2,6,5217,D,Flight,medium,M,0
4,5,3,43,3561,F,Flight,low,F,1
5,2,3,3,5303,B,Flight,high,M,1
3,4,2,56,3976,F,Ship,medium,F,1
6,2,5,61,2018,A,Flight,medium,F,1
4,2,3,10,5171,C,Ship,low,F,1
5,2,3,1,1187,A,Ship,low,F,1
5,5,3,4,5734,F,Ship,low,F,0
3,2,4,1,5797,D,Road,medium,M,0
6,3,4,8,1983,C,Ship,medium,M,1
5,4,3,10,4565,C,Road,medium,M,0
5,1,5,3,1379,C,Flight,medium,M,0
4,3,3,1,4236,D,Road,low,M,1
4,4,4,2,5857,F,Flight,low,M,1
4,2,3,4,5659,F,Road,low,F,0
2,4,3,58,1067,C,Ship,low,M,1
3,5,8,8,4462,D,Ship,medium,M,0
4,2,3,32,1689,F,Ship,high,F,1
4,4,2,4,5825,D,Road,low,F,0
4,4,3,11,1224,B,Ship,medium,M,1
5,1,5,8,1150,D,Ship,medium,F,1
6,5,4,3,1374,F,Ship,low,M,1
7,1,4,9,1890,F,Road,low,M,1
3,3,2,8,5067,D,Ship,medium,F,0
4,5,3,3,1347,F,Ship,high,F,1
6,5,3,5,4096,C,Ship,low,F,0
5,4,3,11,3373,A,Flight,low,F,1
4,2,7,64,3146,B,Flight,medium,M,1
6,1,5,10,4345,A,Ship,high,M,0
4,1,2,8,2401,F,Ship,medium,F,1
5,1,5,9,1767,A,Road,low,M,0
4,1,10,3,5211,A,Road,medium,F,1
3,2,2,4,4074,C,Flight,medium,F,0
3,4,4,5,5216,C,Ship,medium,M,1
3,3,3,10,5184,A,Ship,low,M,0
6,2,5,14,2514,C,Flight,low,M,1
5,3,3,6,5226,F,Ship,medium,M,0
5,4,3,1,5165,B,Ship,medium,F,1
2,5,3,9,4751,C,Ship,low,M,1
3,1,2,28,1313,A,Flight,low,M,1
4,1,3,7,5211,C,Ship,low,F,1
4,5,4,3,5145,B,Ship,low,M,0
3,1,6,10,5493,B,Ship,low,M,1
4,2,4,58,2269,C,Flight,high,M,1
6,2,6,4,4423,A,Road,medium,M,0
5,5,6,59,2627,D,Ship,medium,M,1
3,1,3,10,5759,A,Ship,medium,M,0
5,4,5,2,1637,F,Ship,low,F,0
4,3,3,10,5883,F,Ship,low,F,0
4,1,3,9,4551,B,Road,low,M,0
6,2,4,8,1635,D,Ship,low,F,0
5,1,3,10,4078,D,Ship,medium,F,1
5,2,3,7,5058,C,Ship,low,M,0
2,5,2,9,5245,D,Ship,low,M,0
3,1,3,25,3689,F,Ship,low,M,1
3,3,3,4,5479,F,Ship,medium,M,0
3,2,3,3,4338,A,Flight,low,M,0
4,1,5,8,1943,F,Ship,medium,M,0
3,4,3,7,5891,A,Flight,medium,F,0
3,5,2,4,4352,F,Ship,medium,M,0
7,5,4,2,1592,D,Flight,medium,M,0
3,1,3,9,4944,F,Ship,medium,M,1
4,2,4,7,5294,F,Ship,medium,M,0
3,5,8,9,4436,A,Road,low,M,1
3,5,3,17,2235,F,Road,high,F,1
5,2,2,8,5717,F,Road,medium,M,0
3,4,3,10,4910,A,Ship,high,M,0
4,4,3,10,4532,C,Flight,high,F,0
3,4,4,4,5801,F,Ship,high,M,0
5,3,2,55,3308,C,Flight,low,F,1
5,5,4,4,4003,A,Ship,medium,F,0
3,3,7,2,5671,F,Ship,low,M,1
5,2,2,7,4764,D,Flight,medium,M,0
5,4,5,5,1370,B,Ship,low,M,0
2,1,2,8,1144,D,Ship,low,M,1
3,4,3,6,5722,D,Ship,low,F,1
5,5,3,7,5717,B,Flight,low,M,0
4,2,6,10,4891,F,Ship,medium,M,0
3,1,2,7,4569,A,Ship,medium,F,0
3,3,3,9,4623,D,Ship,medium,F,1
5,5,6,2,4915,F,Ship,medium,M,1
4,2,3,8,4342,F,Ship,low,M,0
4,1,2,26,3300,F,Ship,medium,F,1
2,4,4,9,4452,F,Ship,low,M,1
6,4,4,3,1276,C,Ship,low,M,0
3,2,3,4,5966,C,Ship,low,M,1
3,5,3,6,4620,F,Ship,low,F,1
5,2,5,6,1084,C,Ship,medium,M,0
3,3,3,6,3364,C,Flight,high,F,1
5,3,4,9,5577,D,Ship,low,F,0
4,1,4,3,5837,A,Ship,medium,M,0
3,2,3,4,5335,F,Road,medium,M,0
4,1,2,5,4057,A,Ship,medium,F,0
5,3,5,7,1996,F,Ship,low,M,0
4,4,2,8,4248,F,Road,low,F,0
5,1,6,9,1883,F,Ship,low,M,1
2,3,2,53,1530,D,Road,medium,F,1
4,5,2,10,4962,A,Ship,low,F,0
3,1,3,24,1740,A,Road,high,M,1
4,1,3,2,5861,B,Ship,medium,M,0
5,4,6,51,3582,F,Flight,medium,F,1
3,4,2,5,5997,D,Flight,high,M,0
5,2,4,10,5532,F,Ship,low,M,0
5,3,5,4,1733,B,Ship,medium,F,1
7,5,4,9,1904,B,Ship,low,M,0
3,5,3,57,3364,A,Ship,high,F,1
3,3,3,9,4317,D,Ship,low,F,1
3,1,6,10,4858,C,Road,medium,F,0
6,1,3,2,4892,D,Flight,medium,F,0
3,3,3,1,5700,B,Ship,low,M,0
5,5,6,4,1937,D,Ship,low,M,1
3,2,3,49,3798,D,Road,low,F,1
4,4,4,1,4252,A,Ship,low,F,0
5,1,4,1,5098,D,Ship,low,F,0
5,1,3,6,2452,C,Flight,medium,M,1
5,4,5,4,1320,B,Road,low,M,0
3,4,3,57,1582,A,Ship,high,M,1
5,2,2,9,5609,F,Flight,medium,M,0
4,3,3,51,1965,C,Road,low,M,1
6,5,4,2,1462,A,Ship,medium,M,0
3,4,3,5,5467,A,Flight,low,F,0
3,5,6,3,4424,F,Ship,medium,M,0
5,1,5,2,5921,F,Ship,medium,F,1
4,1,5,1,1149,C,Ship,medium,F,0
3,4,3,3,5817,D,Flight,low,F,0
4,2,2,7,5684,C,Ship,low,M,0
4,5,4,2,5365,B,Road,medium,F,1
3,4,3,8,5979,A,Ship,low,F,0
5,2,3,4,4699,F,Flight,medium,M,1
4,1,3,5,4283,D,Flight,low,F,1
4,3,5,5,1301,F,Road,medium,F,0
3,5,4,6,4879,B,Ship,low,M,1
4,5,3,53,3742,D,Ship,low,F,1
7,2,4,2,1291,F,Road,medium,F,0
3,4,3,2,5512,F,Ship,medium,M,0
3,5,3,3,4938,F,Flight,low,M,0
7,3,4,4,1630,B,Ship,low,F,0
3,4,3,8,5419,F,Ship,medium,F,0
4,5,6,8,1176,D,Flight,low,M,0
5,4,5,10,1365,F,Road,low,F,0
3,1,3,1,5325,C,Ship,medium,F,0
5,5,5,8,1867,B,Road,medium,F,0
6,1,4,6,1928,D,Ship,medium,F,1
3,1,3,5,4643,B,Road,low,F,1
2,2,3,38,1530,A,Road,low,F,1
3,2,3,43,2096,F,Ship,medium,F,1
5,1,5,5,5854,D,Ship,low,F,0
4,2,4,6,4964,D,Ship,low,F,0
4,3,3,7,4761,B,Ship,low,M,0
3,1,4,51,2899,B,Ship,medium,F,1
4,4,2,9,4932,C,Ship,medium,F,1
2,3,3,50,1111,A,Ship,low,M,1
3,5,3,8,5471,D,Ship,medium,F,1
5,3,2,9,1809,B,Ship,medium,M,0
4,2,3,5,4831,D,Road,high,M,1
5,1,5,4,4586,F,Ship,low,M,1
6,4,4,8,1465,F,Flight,low,F,0
5,1,3,5,4355,F,Road,medium,F,0
3,4,3,8,5857,C,Ship,high,F,0
5,3,3,41,3536,F,Flight,high,M,1
4,3,5,3,1248,F,Ship,low,F,0
6,1,6,2,5363,F,Ship,medium,F,0
3,4,3,4,4883,B,Road,low,F,0
5,5,4,2,1727,C,Ship,medium,M,1
6,3,5,2,1452,C,Ship,low,F,1
2,5,5,13,2882,B,Flight,medium,F,1
4,2,3,2,4949,F,Ship,low,F,0
3,2,3,2,4015,F,Ship,medium,M,0
4,4,3,5,5743,C,Road,medium,M,0
3,3,3,51,1046,D,Ship,medium,M,1
3,2,3,27,1814,F,Flight,low,F,1
3,4,8,4,4192,F,Flight,high,M,0
5,5,6,1,1962,D,Ship,low,M,0
4,3,3,61,2207,D,Ship,low,M,1
2,2,3,38,1352,F,Ship,low,M,1
4,5,3,54,1314,B,Ship,medium,M,1
5,1,4,5,4549,D,Ship,low,M,0
4,4,3,4,1330,D,Ship,low,M,1
4,4,2,8,4239,D,Road,medium,M,0
4,3,8,8,4065,F,Road,medium,M,1
4,2,6,6,1386,A,Ship,low,M,0
4,5,3,2,4374,D,Ship,medium,M,0
4,4,2,10,4829,F,Ship,medium,M,1
4,1,4,4,4796,D,Ship,low,F,0
4,5,2,13,2779,F,Ship,medium,M,1
4,5,2,64,1918,D,Ship,medium,M,1
3,3,2,58,3719,F,Ship,medium,M,1
3,2,2,9,4659,A,Flight,medium,M,0
3,4,3,5,5964,F,Ship,low,M,0
5,2,4,1,1622,F,Ship,high,M,1
4,4,3,9,4300,F,Road,low,M,1
5,4,4,2,4902,A,Ship,medium,M,1
3,2,2,29,1115,D,Ship,low,M,1
3,1,2,1,5779,A,Road,high,F,1
3,4,4,5,4749,F,Flight,low,M,1
3,1,5,5,4572,A,Ship,medium,F,0
4,2,3,3,5740,C,Road,low,F,1
3,4,3,10,4398,B,Ship,low,M,1
3,3,4,10,5690,C,Ship,low,M,0
2,3,2,20,1832,A,Ship,medium,M,1
3,5,2,10,4200,F,Ship,low,M,0
4,3,3,62,2236,A,Ship,low,F,1
6,4,5,2,4687,C,Ship,medium,M,1
4,2,3,10,4636,A,Ship,low,M,0
3,5,3,62,3259,D,Ship,medium,F,1
6,1,4,4,1623,A,Ship,low,F,1
5,1,2,10,4264,C,Ship,medium,F,0
5,1,5,10,1561,C,Ship,medium,M,0
3,3,3,7,5976,C,Road,low,F,0
3,5,2,9,5095,F,Ship,medium,F,1
4,5,3,7,5891,F,Road,medium,F,0
4,5,3,7,5509,F,Flight,low,F,0
3,3,6,9,5322,B,Road,medium,M,1
7,2,4,1,1294,A,Flight,low,M,1
3,5,2,6,4523,B,Road,medium,M,1
3,1,3,43,1831,A,Ship,low,F,1
5,2,3,3,4916,B,Ship,low,F,0
4,2,5,3,4480,A,Flight,medium,F,0
4,3,3,1,3982,C,Road,medium,M,1
3,4,2,39,3690,F,Ship,low,M,1
3,3,3,23,1897,B,Flight,medium,M,1
2,3,3,27,3484,D,Road,low,M,1
4,5,3,2,4343,B,Ship,medium,F,1
3,1,2,7,4639,D,Ship,low,M,0
3,5,6,6,5713,F,Ship,low,M,0
5,4,5,6,5059,B,Road,low,M,0
4,3,2,47,2336,C,Ship,high,M,1
3,2,3,9,4428,F,Road,high,F,1
4,5,3,28,1557,B,Flight,medium,M,1
2,5,3,9,4767,B,Flight,medium,M,1
4,2,3,2,4264,A,Road,low,M,0
4,3,7,30,2062,C,Ship,medium,F,1
3,5,3,8,4106,F,Ship,low,F,0
2,5,2,10,4506,C,Ship,medium,M,0
3,4,3,5,4950,D,Road,low,F,0
3,5,2,4,4703,C,Ship,medium,M,0
4,1,3,5,4129,F,Flight,high,M,0
5,1,2,52,3981,D,Ship,high,F,1
5,1,6,4,4821,F,Ship,medium,F,0
6,1,4,5,5121,F,Ship,low,F,0
5,2,3,10,4354,D,Ship,low,M,0
4,2,2,1,5071,F,Road,low,F,1
5,5,3,23,2626,B,Road,medium,M,1
3,4,2,52,3543,B,Ship,medium,M,1
3,2,2,53,1853,B,Road,low,M,1
3,1,4,7,5894,C,Ship,medium,M,1
5,4,3,3,4559,D,Flight,low,F,1
2,4,3,32,1819,B,Road,low,M,1
4,4,3,3,5225,B,Ship,low,M,1
5,4,6,4,5349,F,Ship,medium,F,0
4,1,3,7,4159,D,Ship,medium,M,0
6,3,4,4,1169,B,Ship,medium,M,0
4,2,2,54,3706,C,Ship,low,M,1
6,1,2,6,1269,C,Ship,low,F,0
6,4,3,2,1187,F,Road,low,M,0
3,5,2,2,4888,C,Flight,low,M,1
6,2,5,4,1281,F,Ship,medium,F,0
2,1,2,1,5576,F,Flight,medium,F,0
3,2,6,3,5689,F,Ship,medium,F,1
4,3,2,6,4345,A,Ship,medium,F,0
4,4,3,5,5979,C,Ship,high,F,0
4,3,2,1,5409,A,Road,medium,F,1
5,3,3,1,4645,F,Ship,low,F,0
4,2,4,6,5256,D,Ship,high,F,0
3,5,3,21,3078,C,Road,low,F,1
3,5,2,6,5635,C,Road,low,F,0
5,1,4,5,5719,B,Ship,low,F,0
4,1,2,8,2436,F,Road,low,M,1
3,5,2,36,3501,C,Ship,low,F,1
4,4,3,9,4118,F,Ship,low,F,1
6,4,4,10,1266,B,Ship,low,M,1
4,4,3,10,3327,A,Ship,low,M,1
3,2,3,61,2188,D,Road,low,F,1
5,1,3,6,5081,D,Ship,medium,M,1
3,1,3,4,5449,A,Flight,low,F,0
5,2,3,39,3743,D,Ship,low,M,1
4,3,4,19,3602,F,Ship,low,M,1
4,3,10,1,4973,D,Ship,high,M,0
3,5,3,3,1403,A,Ship,low,M,1
4,1,2,44,2910,A,Ship,low,M,1
3,2,4,3,5845,A,Ship,low,F,0
5,2,5,4,1926,F,Ship,medium,F,0
6,5,3,2,5761,F,Road,low,F,1
5,1,3,6,5509,B,Road,medium,F,1
3,4,3,3,4540,F,Flight,medium,F,0
5,3,3,10,4198,A,Ship,medium,M,0
4,3,2,6,4226,C,Ship,low,M,1
6,1,5,53,3352,B,Ship,low,F,1
4,2,6,10,5655,B,Ship,medium,F,1
3,1,2,6,4332,C,Road,medium,F,0
5,3,3,10,4889,A,Ship,low,F,1
3,3,3,3,4829,F,Road,low,F,0
2,5,3,16,1738,A,Ship,low,F,1
3,3,3,4,5548,A,Ship,medium,F,0
6,2,4,9,4099,A,Road,low,M,0
6,2,6,44,2057,A,Flight,low,M,1
3,1,3,3,4454,F,Flight,low,M,1
3,3,2,7,5491,A,Ship,medium,F,0
4,3,3,42,2664,D,Ship,low,M,1
3,4,6,9,4558,F,Ship,low,M,0
4,1,3,3,4962,A,Road,medium,F,1
3,3,2,39,1402,A,Ship,low,M,1
5,5,2,64,1785,A,Ship,medium,M,1
6,4,3,9,4730,A,Flight,medium,M,1
5,3,3,2,4735,A,Ship,medium,F,0
3,2,5,2,1158,F,Ship,low,F,1
4,2,6,36,2843,F,Ship,high,F,1
5,5,10,10,5619,C,Flight,high,M,1
3,1,2,10,4200,C,Ship,high,M,0
4,3,3,3,4824,F,Ship,low,F,0
5,3,2,4,4311,A,Road,medium,M,1
3,1,2,38,1099,F,Road,low,M,1
5,3,4,8,4575,D,Road,medium,F,0
4,3,5,10,1762,A,Ship,low,F,0
4,4,2,6,5866,F,Flight,medium,M,0
6,2,4,9,1157,D,Ship,low,M,0
3,4,6,3,4429,D,Ship,high,M,0
5,3,3,51,1573,B,Ship,low,F,1
5,1,3,40,3340,B,Ship,medium,M,1
4,2,3,23,1909,D,Road,low,M,1
5,2,5,10,1699,F,Ship,low,M,0
5,5,3,33,2998,D,Ship,medium,F,1
5,3,5,9,1813,D,Road,high,M,1
2,2,5,6,4622,D,Ship,low,F,1
6,4,5,10,5434,C,Ship,medium,F,0
2,3,3,11,1522,D,Ship,medium,F,1
4,2,4,3,4006,B,Ship,medium,F,0
4,5,5,6,1460,D,Ship,low,M,0
3,3,3,5,1385,F,Ship,medium,M,1
5,2,4,9,5070,D,Ship,low,F,1
4,2,5,2,1307,F,Ship,medium,F,1
4,1,2,8,4926,F,Ship,low,M,0
3,5,2,50,1616,D,Road,high,M,1
6,3,3,11,2135,D,Ship,medium,M,1
3,1,3,2,4989,A,Ship,low,F,0
3,3,4,2,5282,D,Ship,low,F,0
5,1,2,55,1414,F,Ship,low,F,1
3,1,3,2,4785,F,Ship,low,F,0
5,2,3,12,1802,F,Flight,medium,M,1
2,1,2,2,5661,A,Flight,low,M,1
3,5,2,10,5755,B,Ship,low,M,1
4,3,3,3,5916,B,Road,medium,M,1
4,4,2,4,4962,B,Ship,low,M,0
4,3,3,2,4534,C,Flight,high,F,0
5,3,7,6,5285,F,Road,medium,M,1
3,4,3,56,3427,D,Ship,medium,F,1
4,4,5,6,4258,F,Flight,low,F,0
4,4,2,1,4519,D,Road,low,F,0
3,4,2,6,6000,A,Road,low,M,0
3,3,2,62,3558,A,Flight,medium,M,1
6,1,4,10,1534,F,Ship,low,F,1
4,1,3,4,5666,B,Ship,low,F,0
4,5,3,9,4205,B,Ship,low,F,0
4,5,2,1,4492,F,Ship,low,M,0
4,3,2,39,1727,F,Flight,high,M,1
6,2,4,10,1683,D,Flight,low,M,0
3,4,3,3,5303,F,Ship,medium,F,1
5,1,3,3,5981,C,Road,medium,F,0
5,5,5,3,1220,B,Ship,low,F,0
4,3,6,6,1552,F,Road,medium,F,0
6,4,5,20,1555,F,Ship,low,M,1
2,4,2,1,4721,D,Ship,low,M,0
4,3,3,1,4621,F,Flight,medium,F,1
6,2,4,7,1274,F,Ship,low,F,0
3,3,3,14,1705,A,Flight,medium,M,1
3,3,2,8,4556,C,Ship,low,M,0
3,2,3,3,5779,F,Ship,low,F,1
7,5,4,8,1748,B,Road,low,F,0
4,5,3,58,3096,B,Ship,low,F,1
5,4,2,14,1735,A,Ship,low,M,1
2,2,3,56,3608,D,Ship,low,F,1
4,3,3,1,4752,D,Ship,low,M,0
5,1,5,1,1102,C,Ship,medium,M,1
3,3,2,2,4836,C,Ship,high,M,1
5,2,5,4,1913,B,Ship,low,F,1
5,5,6,1,1300,D,Road,low,F,0
3,2,3,40,1173,C,Ship,low,M,1
5,1,5,8,1837,F,Ship,medium,M,0
3,5,5,7,4538,A,Ship,high,F,0
3,5,4,4,4308,B,Ship,medium,F,0
4,4,5,5,5060,A,Flight,low,M,1
6,4,4,6,1461,A,Ship,low,F,0
6,5,4,10,1418,C,Flight,medium,M,1
3,5,2,3,5113,B,Ship,low,M,1
4,2,5,3,5807,A,Ship,low,F,1
4,4,2,6,4983,C,Ship,medium,F,1
4,4,3,37,3026,C,Ship,medium,M,1
3,5,2,29,1192,F,Ship,low,F,1
3,5,3,2,2456,C,Ship,low,F,1
2,4,3,19,3356,F,Ship,medium,F,1
4,5,3,7,4835,B,Flight,medium,M,0
4,3,4,1,4865,C,Flight,low,F,0
4,2,3,8,5772,A,Flight,medium,M,0
4,4,2,9,4462,F,Ship,medium,F,0
3,2,2,7,4082,F,Ship,low,M,0
5,2,6,38,1338,F,Road,low,M,1
5,2,5,9,1227,F,Ship,medium,M,1
3,2,3,2,4231,A,Ship,medium,M,0
4,2,2,8,4806,B,Ship,medium,F,1
4,1,2,10,5418,D,Flight,low,F,1
4,1,5,1,1780,F,Ship,low,F,1
3,5,2,7,5536,B,Road,medium,M,0
6,5,4,50,3618,C,Road,medium,M,1
5,5,3,2,4545,F,Ship,low,F,1
2,3,3,5,5013,B,Ship,low,F,0
4,2,2,8,5460,F,Road,medium,M,1
4,3,4,1,4585,B,Ship,medium,F,0
3,3,2,5,4255,B,Ship,low,M,1
4,3,3,9,5897,D,Ship,medium,M,1
3,2,3,8,4586,D,Ship,low,F,1
4,1,3,49,3198,F,Ship,medium,F,1
5,3,5,3,5219,C,Ship,low,M,1
3,1,3,7,5073,F,Ship,low,M,0
3,2,2,45,1741,B,Ship,medium,F,1
3,3,3,58,1269,F,Ship,low,F,1
4,2,3,2,5028,F,Ship,low,M,1
3,3,3,20,1431,D,Ship,low,F,1
4,1,3,28,2005,F,Road,medium,M,1
4,5,3,14,2071,D,Ship,low,F,1
3,1,10,56,2175,A,Ship,low,M,1
4,1,3,1,5492,F,Flight,high,F,0
5,2,7,41,2758,A,Road,low,F,1
4,2,2,20,1387,F,Ship,medium,F,1
5,3,2,4,5579,B,Ship,low,M,0
2,1,3,15,1996,C,Ship,low,F,1
4,2,5,2,1054,D,Ship,medium,F,0
5,3,2,59,3278,F,Ship,medium,F,1
5,1,3,7,5870,D,Ship,low,M,1
6,5,4,3,1819,D,Ship,low,F,1
3,3,3,5,4754,A,Ship,medium,M,1
5,4,4,10,5461,A,Ship,low,F,0
3,2,6,7,4723,F,Ship,medium,M,1
4,1,7,5,5325,F,Ship,low,F,1
5,4,3,2,5404,A,Ship,medium,F,1
4,1,3,47,3081,A,Ship,high,F,1
4,2,5,8,1097,A,Ship,low,F,0
4,5,2,4,4783,C,Ship,low,F,1
3,5,5,7,4457,A,Flight,high,F,0
3,1,3,4,5860,F,Ship,medium,F,0
5,5,5,1,1568,F,Ship,medium,M,0
4,2,2,19,1387,A,Ship,medium,M,1
3,3,2,3,5713,C,Road,low,F,0
7,2,4,1,1163,B,Ship,medium,F,1
4,2,3,4,4550,B,Road,low,F,0
5,5,3,55,1911,D,Road,medium,M,1
4,3,3,6,5447,B,Ship,low,M,0
3,5,4,7,4068,D,Ship,low,F,1
6,3,4,1,1733,A,Ship,medium,F,0
4,4,4,5,5647,C,Ship,low,M,0
5,4,2,55,1386,D,Ship,medium,F,1
4,3,5,2,4622,F,Ship,low,M,1
3,3,3,43,1517,B,Ship,high,M,1
4,5,3,10,4919,F,Flight,high,M,0
4,2,3,1,4097,D,Road,medium,M,1
3,1,5,3,4807,A,Ship,low,F,0
6,5,2,38,2359,D,Road,medium,M,1
5,2,5,4,1030,F,Ship,medium,F,0
4,5,5,3,1469,A,Ship,low,F,1
6,4,4,9,1354,B,Ship,medium,M,1
5,5,4,9,5652,F,Ship,high,F,0
5,5,6,1,1507,D,Ship,low,M,0
4,1,3,54,1178,F,Ship,medium,M,1
5,4,3,46,3149,A,Flight,low,F,1
3,2,3,59,3488,F,Ship,low,F,1
4,1,5,5,1041,F,Ship,low,F,0
4,4,3,4,5622,F,Ship,low,F,0
4,4,4,8,5493,D,Ship,medium,F,0
3,3,3,28,1329,B,Ship,medium,F,1
2,4,3,6,4025,F,Flight,medium,F,1
4,5,4,3,5470,C,Ship,medium,M,0
4,1,8,7,4576,A,Ship,low,M,0
2,3,6,4,4022,C,Ship,medium,M,0
5,5,5,7,1692,A,Ship,medium,F,0
4,2,2,3,5356,D,Ship,medium,F,0
4,2,5,5,1812,F,Ship,low,M,0
5,2,2,54,1091,B,Ship,medium,M,1
4,4,3,3,4152,C,Flight,low,M,0
4,4,2,9,1949,D,Road,low,F,1
6,3,4,52,1667,C,Ship,low,M,1
4,4,2,8,5942,A,Ship,medium,M,0
5,5,3,50,2348,F,Ship,low,M,1
4,3,3,8,4701,D,Ship,medium,F,1
3,5,2,3,5208,F,Ship,medium,F,0
5,4,5,10,1837,A,Flight,medium,F,1
4,1,6,2,1629,C,Ship,low,F,1
4,5,3,7,4490,B,Road,low,F,0
4,2,3,9,1682,C,Ship,low,M,1
4,2,3,4,5902,A,Ship,medium,F,0
4,3,2,10,1179,B,Ship,low,F,1
7,1,4,2,1540,A,Road,medium,F,0
4,3,3,5,1502,D,Ship,low,F,1
5,3,3,2,5967,A,Flight,low,M,0
5,3,5,2,1185,C,Ship,low,M,0
5,2,2,15,2471,B,Ship,medium,F,1
5,2,3,4,4140,C,Flight,high,F,0
4,5,3,10,5767,A,Ship,high,F,1
3,4,3,1,5722,D,Ship,low,F,0
4,2,6,36,2330,B,Road,low,F,1
3,1,3,9,4380,F,Ship,low,F,1
3,2,3,5,3861,A,Flight,medium,M,1
3,3,4,3,5602,F,Ship,medium,F,0
5,4,3,3,4559,D,Ship,medium,M,0
5,4,2,3,4213,C,Flight,low,M,0
3,4,3,1,5765,A,Ship,medium,M,1
5,3,4,10,4011,A,Ship,medium,F,0
3,3,2,5,5195,C,Ship,high,F,0
4,5,2,2,4533,F,Flight,medium,F,1
2,3,5,6,1727,B,Ship,low,F,0
3,5,2,13,3891,F,Ship,low,M,1
2,2,8,33,3448,A,Ship,medium,M,1
5,3,3,9,4289,D,Ship,low,F,1
3,2,2,3,4799,A,Ship,low,M,1
3,3,3,14,3479,F,Ship,medium,M,1
3,4,2,8,5667,D,Ship,medium,M,1
4,2,5,8,1235,D,Ship,low,F,1
4,1,3,49,2803,D,Ship,medium,M,1
3,2,3,49,2791,D,Road,low,F,1
6,3,3,6,2639,A,Road,medium,M,1
5,4,4,63,2039,F,Ship,medium,M,1
4,4,4,32,1774,F,Road,medium,F,1
4,5,4,21,1014,B,Ship,low,M,1
6,5,6,55,2052,C,Ship,low,F,1
5,1,2,10,5248,F,Ship,medium,M,0
4,1,3,3,3928,B,Ship,medium,M,1
6,2,3,62,1936,C,Ship,low,F,1
5,5,4,1,4092,F,Ship,medium,F,1
4,2,3,4,5863,F,Ship,low,F,0
3,4,3,53,3538,F,Ship,high,M,1
4,4,2,5,5601,F,Ship,low,F,0
4,5,3,7,5844,F,Road,medium,F,0
3,3,3,9,5807,D,Ship,low,M,1
3,4,3,26,2299,B,Ship,medium,F,1
6,1,4,3,5656,F,Ship,medium,F,1
5,3,6,8,5003,F,Ship,medium,F,0
4,1,2,3,4099,F,Ship,low,F,1
3,1,3,1,4949,C,Ship,low,M,1
3,2,2,2,4669,C,Ship,high,M,1
6,3,5,8,1746,A,Ship,low,M,1
7,1,5,10,1199,D,Flight,low,M,1
4,3,2,8,5597,B,Ship,low,M,0
5,1,2,14,2959,F,Ship,low,F,1
6,4,6,1,5533,B,Ship,low,M,1
5,4,6,6,1488,C,Ship,medium,M,1
3,5,3,8,5637,B,Flight,medium,M,1
4,2,3,3,4511,B,Ship,medium,F,0
5,2,4,10,5400,F,Flight,low,F,0
3,2,3,10,4486,F,Ship,low,F,0
3,1,3,3,5005,C,Road,high,M,1
5,5,3,2,5506,F,Ship,medium,M,0
4,4,4,3,5032,F,Ship,medium,F,1
5,5,5,9,4500,C,Ship,low,F,0
5,5,6,1,1984,A,Road,low,F,0
3,2,2,20,2731,B,Road,low,M,1
3,5,4,4,4008,D,Ship,low,M,1
6,2,4,5,1771,C,Ship,low,M,1
4,1,3,8,5486,B,Ship,low,M,0
4,5,2,2,5881,B,Ship,high,M,1
4,5,2,14,1796,D,Ship,medium,F,1
3,1,3,6,5092,F,Road,medium,F,0
2,5,3,46,2944,F,Ship,low,F,1
4,4,6,5,4494,C,Ship,high,M,1
5,5,3,47,1246,C,Ship,medium,F,1
3,2,5,6,4694,B,Flight,medium,M,0
2,2,2,8,4518,C,Ship,medium,M,0
2,4,10,56,3384,B,Ship,high,M,1
3,4,2,5,4402,F,Ship,low,M,0
6,2,4,8,1930,B,Ship,medium,F,0
5,3,2,8,5743,F,Ship,low,M,1
4,3,4,4,4757,C,Road,low,M,0
6,5,4,6,1898,F,Flight,low,F,1
3,1,2,2,4855,C,Ship,low,F,0
3,5,3,3,5553,F,Ship,medium,F,1
5,2,5,9,1809,D,Ship,low,M,1
4,1,3,13,1445,D,Ship,medium,M,1
4,2,2,5,4907,F,Ship,low,M,0
4,5,2,28,2164,D,Road,medium,F,1
4,3,5,7,1932,C,Road,medium,M,1
2,5,4,36,2093,C,Flight,low,F,1
4,5,5,9,1381,F,Ship,low,M,0
3,4,3,3,4067,F,Ship,medium,F,0
3,4,3,3,5149,C,Flight,low,F,0
5,5,3,42,1384,F,Flight,high,F,1
6,5,3,32,1921,B,Ship,medium,F,1
4,5,3,65,2267,F,Flight,medium,M,1
6,3,4,2,5349,B,Ship,low,F,0
3,3,3,7,5323,A,Road,low,M,1
3,1,2,9,5158,C,Ship,low,M,0
4,3,6,1,1235,B,Ship,medium,M,1
2,4,3,50,3878,D,Road,low,M,1
